,title,description,title_label,description_label
93,금융정보업체 에프앤가이드  기업 이슈 요약  카드 뉴스 특허권  취득,에프앤가이드 관계자는  챗    등 거대언어모델이 빠르게 발전하고 있으나  금융정보 영역에서는 아직 실험적 콘텐츠만 난무하고 있다  이번 특허와 관련된 기술을 바탕으로 투자자들이 정보를 모으고 분석하는  ,0,0
94, 증권   스토어에  증권   출시, 증권은 지난  일 챗봇    거래 플랫폼  스토어 에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다    스토어 는  챗봇을 자유롭게 거래할 수 있는 온라인  ,0,1
95,에스피소프트    라이센스   점유율 국내  위 오픈  소라  연관성 , 코파일럿 은 오픈 의 생성형  인  챗 가 적용된   소프트웨어다  에스피소프트는   소프트웨어  소라가  가  의 코파일럿에 적용된 것처럼   소프트웨어에 적용되어 출시될지 오픈  단독의 형태로  ,0,0
96, 증권  금융권 최초  챗  서비스, 증권은 국내 금융권 최초로  챗 를 기반으로 한  증권  를 출시했다고  일 밝혔다   증권  는  증권 오픈 와 연계해 종목랭킹   증권 추천주  리서치 추천  연금상품 조회 등을 제공한다   증권  ,1,1
97,손정의 회장이  억달러 펀딩하는  샘 올트먼도 주목,손 회장의 계획이 성공하면 이 프로젝트는  챗  등장 이후   분야에서 가장 큰 투자 중 하나가 될 것으로 주목받고 있다  마이크로소프트 가 오픈 에  억달러 이상을 투자한 것을 압도한다  외신에 따르면 이  ,0,0
98, 증권  스토어에  챗봇  증권   출시,스카이데일리 윤승준기자      증권은  일 챗봇    거래 플랫폼  스토어 에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   증권 제공  증권이  일 챗봇  ,0,0
99, 리더스포럼 김상균 경희대 교수   와 함께 진화하는 인간  핵심 경쟁력 , 챗 와 같은 생성형   도구의 등장으로 일의 양과 보상이 빠른 속도로 줄어들고 있다는 게 김 교수의 설명이다  그는 의사  회계사  변호사와 같은 전문직군의 일자리도 위협받고 있다고 말했다  김 교수는   시대  ,1,0
100, 증권   스토어에  챗봇 출시 국내 금융권 최초 ,ㅣ  증권  증권은 지난  일 챗봇    거래 플랫폼  스토어에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   스토어는 인공지능 챗봇을 자유롭게 거래할 수  ,1,0
101,최저 수수료보다  샘 올트먼  효과 빗썸   월드코인 특수  톡톡,월드코인은  챗  개발사 오픈 의 샘 올트먼 최고경영자 가 창업한 가상자산 프로젝트다  현재 월드코인은  역대급  상승률을 보이고 있다   일 코인마켓캡 기준 월드코인 가격은 전날 같은 시간보다   오른   ,0,0
102,    및  챗  교육 챌린지 개최 일반인도 수강 가능,광주과학기술원 이   활용 교육의 저변 확대 및 실무역량 강화를 위해   및  챗  교육 챌린지 를    및  챗  교육 챌린지 는   교직원 대상   일 오후  시 시  디지털역량연구소 김철수 소장 오룡관  ,0,0
103, 증권  국내 금융권 최초로  스토어에  증권   출시, 증권은 챗봇 거래 플랫폼  스토어에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   증권은 금융업계의 미래를 선도하고자   및 신기술들을 다각도로 적용하는 등의  ,1,0
104,이승근   대표  년 주목해야 하는   시대 관전포인트는 코파일럿 , 챗 의 등장으로 저변에서 흐르던   변화가 눈앞으로 다가오면서  챗 는 유치원에서 경로당까지 화두로 떠올랐다  이런 가운데 기업들도 업무 환경에   기술을 결합시키며 생산성을 높이고 있다  이승근   대표는  ,0,1
105, 증권   와 금융의 결합  증권   출시, 증권은 챗봇    거래 플랫폼  스토어 에  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다  지난  일  증권은 국내 금융권 최초로  증권  를 출시했다   스토어 는  챗봇을  ,1,0
106,디자이너 쇼호스트 역할도 척척  직원 키우는 유통가,이 외에도 편의점  는 지난해  월  챗 와   기술로 패키지 디자인과 상품 개발에 성공했다  챗봇 서비스인 아숙업 을 통해 맛 알코올 도수 레시피 디자인 상품명 가격을 모두 정한  아숙업 레몬스파클  ,0,0
107,소라 뭐 좀 되는  비디오 생성     마리끌레르,오픈 의 동영상 생성   소라  대화형 인공지능  챗봇  챗 의 개발사 오픈 가 동영상      선배님 덕분입니다 소라를 만드는 데는 특히  챗 의  ,0,0
108, 증권   스토어에  증권   출시, 증권은 지난  일 챗봇 거래 플랫폼  스토어 에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   스토어는   챗봇을 자유롭게 거래할 수 있는 온라인  ,0,1
109,부천시  신중년 위한 이모작 교육 프로그램  만족도 높아,지난  일 개강한  지금은  챗 시대 는  분 만에 신청 마감이 될 만큼 인기 강좌이다  인공지능 이 생활   챗 를 쉽고 재밌게 배울 수 있어 좋았다  등의 만족감을 나타냈다  지난  일 개강한  행복을 요리하는  ,0,1
110,  국내 금융권 최초  증권   도입,오픈  와 연계한 서비스 관련 정보 제공  증권은 최근 챗봇 거래 플랫폼  스토어에  증권  를 출시했다고  일 밝혔다  국내 금융권 최초의  챗  기술 도입이다   스토어는  챗봇을 자유롭게  ,1,1
111, 전문  홍익표   정부 독선에도 정치 계속돼야 경쟁 협업하자 , 챗  등장 이후 국내 기업들 역시 초거대 인공지능 플랫폼 개발 경쟁에 본격 참여하면서 성과를 거두고 있습니다  중소 스타트업 기업은 초거대 인공지능 플랫폼을 이용하여 특화 영역에서 전문 인공지능 서비스를  ,0,0
112, 미래를 관통하는 청소년 액션 전략서  최서연 전상훈의 신간   질문이  ,교육청  학교  관공서  기업 등의 강연에서  챗 를 포함한 인공지능과 미래 전략에 관해 많은 강연을 했다  특히 앞서 펴낸 책  챗  질문이 돈이 되는 세상 은 수많은 독자의 찬사를 받으며 베스트셀러가 되었고  ,1,1
113, 증권  금융권 최초  스토어에  증권  출시, 증권이 지난  일 챗봇 거래 플랫폼  스토어 에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   스토어 는  인공지능 챗봇을 자유롭게 거래할 수 있는 온라인  ,1,0
114, 증권   스토어에  증권   출시, 증권이 국내 금융권 처음으로  챗  기술을 기반으로 한  증권  를  스토어에 출시했다고  일 밝혔다   증권은 금융업계의 미래를 선도하기 위해 인공지능 과 신기술들을 다각도로 적용하는 등 기술  ,0,0
115,    챗봇   스토어에  증권   출시,   증권은 오픈 의 챗봇거래플랫폼  스토어에 국내 금융권에서는 처음으로  챗  기반의  챗봇  증권  를 출시했다고 밝혔다   사진 증권   증권은 챗봇 거래 플랫폼   스토어에 국내 금융권 최초로  ,0,1
116,오픈   소라  등장에 중국증시  테마주  찾기,다만  세기경제보는 지난해  챗   테마주 주가가 한때 폭등했다가 다시 하락했다며 소라 테마주가  챗  테마주 흐름을 재현할지는 예의주시해야 한다고도 지적했다  한편  중국  업계 인사들도  소라 의 등장에  ,0,0
117,부여도서관   년 상반기 평생교육 프로그램 수강생 모집,유아 초등학생 대상  자녀와 함께하는 말랑말랑 그림책놀이  책이랑 놀아요  예술융합상상놀이터  세계문화유산 왕릉에서 보물 찾기  성인 대상  챗 와 캔바로 나도 디자이너  캘리그라피와 플러스펜 수채화  ,1,0
118, 증권  국내 금융권 최초  스토어에  증권   출시, 증권이 지난  일 금융권 최초로 인공지능  챗봇 거래 플랫폼  스토어 에  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   증권은 금융업계의 미래를 선도하고자   및 신기술들을  ,1,0
119, 증권  챗  출시, 증권은 국내 금융권 최초로 거래 플랫폼  스토어 에  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   증권에 따르면 해당  는  증권 오픈 응용 프로그램 인터페이스 와 연계해  ,0,0
120, 독주  엔비디아에 오픈  도전장   반도체 전쟁,엔비디아가   반도체를 만든다면 이 반도체를 통해 실제 작동하는    챗 를 세상에 선보인 오픈 이다  오픈 는 지난  년  월 생성형   챗  서비스를 시작하면서 엔비디아의   가속기  만 개를 활용한  ,0,0
121,생성형  활용 랜섬웨어 공격 등장,생성형 인 챗 를 활용한 랜섬웨어 공격도 발생해 눈길을 끌었다  중국 정부가 모 기업에 랜섬웨어 공격을 수행한 혐의로 체포한  명이 랜섬웨어 개발과 기능 개선  공격 수행에  챗 를 악용한 것으로  ,0,0
122,  활용 미래교육 본격화   챗  교육 챌린지  개최, 챗  교육 챌린지 를 개최한다  기존 특정한 교육 집단을 대상으로 일회적단편적으로 실시하던  챗  교육 프로그램의 구성을 과감히 다각화하고 교육 참여 대상자의 스펙트럼을 넓혔다는 의미에서  는  ,0,0
123, 뉴스 뉴스  소름주의  어두운 차창에 비친 여성의 정체 챗 는 알고 있다 , 챗   또 일 낸 겁니까   기자  정확히는  챗  개발사인 오픈 가 이번에는 문장을 만들어내는 것이 아니라 동영상을 만들어내는 시스템을 공개한 것입니다  일본어로 하늘을 뜻하는  소라 라는 이름입니다   앵커  얼마나  ,0,0
124,다시 샌프란시스코로 돌아오는   테크기업  기업가 왜 , 챗 의 오픈 의 경우 최근 샌프란시스코 미션 베이 인근에서 두 개의 건물을 새로 임대해 샌프란시스코내의 사무실 공간을 늘리고 있다  샌프란시스코와 실리콘밸리를 대표하는  들도 이곳에서 체류하는 시간이  ,1,1
125,홍익표  여야 협업으로  공정경제 혁신경제  등  개 과제 제시 전문 , 챗   등장 이후 국내 기업들 역시 초거대 인공지능 플랫폼 개발 경쟁에 본격 참여하면서 성과를 거두고 있습니다  중소 스타트업 기업은 초거대 인공지능 플랫폼을 이용하여 특화 영역에서 전문 인공지능 서비스를  ,0,0
126, 증권  국내 금융권 최초로  스토어에  증권   출시,사진 증권  증권 사장 김성현  이홍구 은 지난  일 월  챗봇    거래 플랫폼  스토어 에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 화  밝혔다   스토어 는  챗봇을  ,1,0
127, 챗 는 끔찍한 이름이지만  바꾸기에는 너무 늦었다 ,방송 중 노아는  챗 으로 줄여부르는 것은 어떻겠냐고 제안했다  하지만 알트먼  는  어쨌든 우리는 이 이름을 고수할 것 이라며  괜찮게 들릴 수도 있다 라고 말했다  한편  챗 는  년  월 출시 당시 내부에서도  ,0,1
128,경복대    디지털교과서 모형구축 포커스그룹 워크숍,워크숍은  회차에 걸친   인터뷰 세션 운영과  챗 를 이용한 스마트 튜터 혈액투석 도우미  활용 실습  그리고  와 함께 학습하는 경험에 대한 인터뷰와 설문조사 등으로 진행됐다  이번 워크숍은 혁신사업의  ,0,0
129, 증권  국내 금융권 최초  스토어에  증권   출시, 증권 사장 김성현  이홍구 은 챗봇    거래 플랫폼  스토어에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다 스토어는  챗봇을 자유롭게 거래할 수 있는 온라인  ,1,1
130,  국내 금융권 최초  스토어에  증권   출시, 증권은  일 챗봇 거래 플랫폼  스토어에 국내 금융권 최초로  챗  기술을 기반으로 한  증권  를 출시했다고  일 밝혔다   스토어는 인공지능  챗봇을 자유롭게 거래할 수 있는 온라인  ,1,1
131,부천 인생이모작센터   챗 셀프 인테리어 등 다양한 신 중년 프로그램 개강,앞서 진행한  지금은  챗  시대  강좌는  여 분만에 신청 마감이 될 만큼 인기를 끌었다  인공지능 이   챗 를 쉽고 재밌게 배울 수 있어 좋았다 는 소감을 전했다  또 지난  일 개강한  행복을 요리하는 남자 는  ,0,1
